Ano;Região;UF;Código do Município;Nome do Município;Localização;Total.2;Total  .2
2021;Sudeste;SP;3553104;Taiaçu;Urbana;1.6;5.8
2021;Sudeste;SP;3553104;Taiaçu;Total;0;--
2021;Sudeste;SP;3553104;Taiaçu;Urbana;0;--
2021;Sudeste;SP;3553104;Taiaçu;Total;0.7;5.8
2021;Sudeste;SP;3553104;Taiaçu;Urbana;0.7;5.8
2021;Sudeste;SP;3553203;Taiúva;Total;0;0
2021;Sudeste;SP;3553203;Taiúva;Urbana;0;0
2021;Sudeste;SP;3553203;Taiúva;Total;0;0
2021;Sudeste;SP;3553203;Taiúva;Urbana;0;0
2021;Sudeste;SP;3553203;Taiúva;Total;0;--
2021;Sudeste;SP;3553203;Taiúva;Urbana;0;--
2021;Sudeste;SP;3553203;Taiúva;Total;0;0
2021;Sudeste;SP;3553203;Taiúva;Urbana;0;0
2021;Sudeste;SP;3553302;Tambaú;Total;0;0.5
2021;Sudeste;SP;3553302;Tambaú;Urbana;0;0.5
2021;Sudeste;SP;3553302;Tambaú;Rural;0;--
2021;Sudeste;SP;3553302;Tambaú;Total;0;0.5
2021;Sudeste;SP;3553302;Tambaú;Urbana;0;0.5
2021;Sudeste;SP;3553302;Tambaú;Total;0;--
2021;Sudeste;SP;3553302;Tambaú;Urbana;0;--
2021;Sudeste;SP;3553302;Tambaú;Rural;0;--
2021;Sudeste;SP;3553302;Tambaú;Total;0;0
2021;Sudeste;SP;3553302;Tambaú;Urbana;0;0
2021;Sudeste;SP;3553302;Tambaú;Total;0;0.5
2021;Sudeste;SP;3553302;Tambaú;Urbana;0;0.5
2021;Sudeste;SP;3553302;Tambaú;Rural;0;--
2021;Sudeste;SP;3553401;Tanabi;Total;0;0
2021;Sudeste;SP;3553401;Tanabi;Urbana;0;0
2021;Sudeste;SP;3553401;Tanabi;Rural;--;--
2021;Sudeste;SP;3553401;Tanabi;Total;0;0
2021;Sudeste;SP;3553401;Tanabi;Urbana;0;0
2021;Sudeste;SP;3553401;Tanabi;Rural;--;--
2021;Sudeste;SP;3553401;Tanabi;Total;0;--
2021;Sudeste;SP;3553401;Tanabi;Urbana;0;--
2021;Sudeste;SP;3553401;Tanabi;Total;0;0
2021;Sudeste;SP;3553401;Tanabi;Urbana;0;0
2021;Sudeste;SP;3553401;Tanabi;Total;0;0
2021;Sudeste;SP;3553401;Tanabi;Urbana;0;0
2021;Sudeste;SP;3553401;Tanabi;Rural;--;--
2021;Sudeste;SP;3553500;Tapiraí;Total;0;3.2
2021;Sudeste;SP;3553500;Tapiraí;Urbana;0;3.2
2021;Sudeste;SP;3553500;Tapiraí;Total;0;3.2
2021;Sudeste;SP;3553500;Tapiraí;Urbana;0;3.2
2021;Sudeste;SP;3553500;Tapiraí;Total;0;--
2021;Sudeste;SP;3553500;Tapiraí;Urbana;0;--
2021;Sudeste;SP;3553500;Tapiraí;Total;0;3.2
2021;Sudeste;SP;3553500;Tapiraí;Urbana;0;3.2
2021;Sudeste;SP;3553609;Tapiratiba;Total;0.1;4.2
2021;Sudeste;SP;3553609;Tapiratiba;Urbana;0.1;4.2
2021;Sudeste;SP;3553609;Tapiratiba;Total;0.8;4.6
2021;Sudeste;SP;3553609;Tapiratiba;Urbana;0.8;4.6
2021;Sudeste;SP;3553609;Tapiratiba;Total;0;--
2021;Sudeste;SP;3553609;Tapiratiba;Urbana;0;--
2021;Sudeste;SP;3553609;Tapiratiba;Total;0;0
2021;Sudeste;SP;3553609;Tapiratiba;Urbana;0;0
2021;Sudeste;SP;3553609;Tapiratiba;Total;0.1;4.6
2021;Sudeste;SP;3553609;Tapiratiba;Urbana;0.1;4.6
2021;Sudeste;SP;3553658;Taquaral;Total;0;0
2021;Sudeste;SP;3553658;Taquaral;Urbana;0;0
2021;Sudeste;SP;3553658;Taquaral;Total;0;0
2021;Sudeste;SP;3553658;Taquaral;Urbana;0;0
2021;Sudeste;SP;3553658;Taquaral;Total;0;--
2021;Sudeste;SP;3553658;Taquaral;Urbana;0;--
2021;Sudeste;SP;3553658;Taquaral;Total;0;0
2021;Sudeste;SP;3553658;Taquaral;Urbana;0;0
2021;Sudeste;SP;3553708;Taquaritinga;Total;0.3;1.9
2021;Sudeste;SP;3553708;Taquaritinga;Urbana;0.3;1.9
2021;Sudeste;SP;3553708;Taquaritinga;Rural;0;0
2021;Sudeste;SP;3553708;Taquaritinga;Total;0.9;2.3
2021;Sudeste;SP;3553708;Taquaritinga;Urbana;0.9;2.3
2021;Sudeste;SP;3553708;Taquaritinga;Rural;0;0
2021;Sudeste;SP;3553708;Taquaritinga;Total;0.1;0
2021;Sudeste;SP;3553708;Taquaritinga;Urbana;0.1;0
2021;Sudeste;SP;3553708;Taquaritinga;Total;0;0
2021;Sudeste;SP;3553708;Taquaritinga;Urbana;0;0
2021;Sudeste;SP;3553708;Taquaritinga;Total;0.4;2.3
2021;Sudeste;SP;3553708;Taquaritinga;Urbana;0.4;2.3
2021;Sudeste;SP;3553708;Taquaritinga;Rural;0;0
2021;Sudeste;SP;3553807;Taquarituba;Total;0.1;2.2
2021;Sudeste;SP;3553807;Taquarituba;Urbana;0.1;2.2
2021;Sudeste;SP;3553807;Taquarituba;Total;0.3;2.4
2021;Sudeste;SP;3553807;Taquarituba;Urbana;0.3;2.4
2021;Sudeste;SP;3553807;Taquarituba;Total;0;--
2021;Sudeste;SP;3553807;Taquarituba;Urbana;0;--
2021;Sudeste;SP;3553807;Taquarituba;Total;0;0
2021;Sudeste;SP;3553807;Taquarituba;Urbana;0;0
2021;Sudeste;SP;3553807;Taquarituba;Total;0.1;2.4
2021;Sudeste;SP;3553807;Taquarituba;Urbana;0.1;2.4
2021;Sudeste;SP;3553856;Taquarivaí;Total;0;2.8
2021;Sudeste;SP;3553856;Taquarivaí;Urbana;0;2.8
2021;Sudeste;SP;3553856;Taquarivaí;Rural;0;--
2021;Sudeste;SP;3553856;Taquarivaí;Total;--;2.8
2021;Sudeste;SP;3553856;Taquarivaí;Urbana;--;2.8
2021;Sudeste;SP;3553856;Taquarivaí;Total;0;--
2021;Sudeste;SP;3553856;Taquarivaí;Urbana;0;--
2021;Sudeste;SP;3553856;Taquarivaí;Rural;0;--
2021;Sudeste;SP;3553856;Taquarivaí;Total;0;2.8
2021;Sudeste;SP;3553856;Taquarivaí;Urbana;0;2.8
2021;Sudeste;SP;3553856;Taquarivaí;Rural;0;--
2021;Sudeste;SP;3553906;Tarabai;Total;0;8.2
2021;Sudeste;SP;3553906;Tarabai;Urbana;0;8.2
2021;Sudeste;SP;3553906;Tarabai;Total;--;8.2
2021;Sudeste;SP;3553906;Tarabai;Urbana;--;8.2
2021;Sudeste;SP;3553906;Tarabai;Total;0;--
2021;Sudeste;SP;3553906;Tarabai;Urbana;0;--
2021;Sudeste;SP;3553906;Tarabai;Total;0;8.2
2021;Sudeste;SP;3553906;Tarabai;Urbana;0;8.2
2021;Sudeste;SP;3553955;Tarumã;Total;0.1;1.6
2021;Sudeste;SP;3553955;Tarumã;Urbana;0.1;1.6
2021;Sudeste;SP;3553955;Tarumã;Total;0.2;1.6
2021;Sudeste;SP;3553955;Tarumã;Urbana;0.2;1.6
2021;Sudeste;SP;3553955;Tarumã;Total;0;--
2021;Sudeste;SP;3553955;Tarumã;Urbana;0;--
2021;Sudeste;SP;3553955;Tarumã;Total;0.1;1.6
2021;Sudeste;SP;3553955;Tarumã;Urbana;0.1;1.6
2021;Sudeste;SP;3554003;Tatuí;Total;1;4.3
2021;Sudeste;SP;3554003;Tatuí;Urbana;1;4.3
2021;Sudeste;SP;3554003;Tatuí;Rural;0;--
2021;Sudeste;SP;3554003;Tatuí;Total;2.3;4.9
2021;Sudeste;SP;3554003;Tatuí;Urbana;2.3;4.9
2021;Sudeste;SP;3554003;Tatuí;Total;0.6;--
2021;Sudeste;SP;3554003;Tatuí;Urbana;0.7;--
2021;Sudeste;SP;3554003;Tatuí;Rural;0;--
2021;Sudeste;SP;3554003;Tatuí;Total;0;0.2
2021;Sudeste;SP;3554003;Tatuí;Urbana;0;0.2
2021;Sudeste;SP;3554003;Tatuí;Total;1.1;4.9
2021;Sudeste;SP;3554003;Tatuí;Urbana;1.1;4.9
2021;Sudeste;SP;3554003;Tatuí;Rural;0;--
2021;Sudeste;SP;3554102;Taubaté;Total;0;4
2021;Sudeste;SP;3554102;Taubaté;Urbana;0;4.1
2021;Sudeste;SP;3554102;Taubaté;Rural;0;0.4
2021;Sudeste;SP;3554102;Taubaté;Total;1.8;5.6
2021;Sudeste;SP;3554102;Taubaté;Urbana;1.9;5.7
2021;Sudeste;SP;3554102;Taubaté;Rural;0;1.4
2021;Sudeste;SP;3554102;Taubaté;Total;0;0
2021;Sudeste;SP;3554102;Taubaté;Urbana;0;0
2021;Sudeste;SP;3554102;Taubaté;Rural;0;0
2021;Sudeste;SP;3554102;Taubaté;Total;0;0
2021;Sudeste;SP;3554102;Taubaté;Urbana;0;0
2021;Sudeste;SP;3554102;Taubaté;Total;0.1;4.8
2021;Sudeste;SP;3554102;Taubaté;Urbana;0.1;4.9
2021;Sudeste;SP;3554102;Taubaté;Rural;0;0.4
2021;Sudeste;SP;3554201;Tejupá;Total;0;0.6
2021;Sudeste;SP;3554201;Tejupá;Urbana;0;0.6
2021;Sudeste;SP;3554201;Tejupá;Total;0;0.6
2021;Sudeste;SP;3554201;Tejupá;Urbana;0;0.6
2021;Sudeste;SP;3554201;Tejupá;Total;0;--
2021;Sudeste;SP;3554201;Tejupá;Urbana;0;--
2021;Sudeste;SP;3554201;Tejupá;Total;0;0.6
2021;Sudeste;SP;3554201;Tejupá;Urbana;0;0.6
2021;Sudeste;SP;3554300;Teodoro Sampaio;Total;0;3.8
2021;Sudeste;SP;3554300;Teodoro Sampaio;Urbana;0;4.1
2021;Sudeste;SP;3554300;Teodoro Sampaio;Rural;0;1
2021;Sudeste;SP;3554300;Teodoro Sampaio;Total;0.1;4
2021;Sudeste;SP;3554300;Teodoro Sampaio;Urbana;0.2;4.4
2021;Sudeste;SP;3554300;Teodoro Sampaio;Rural;0;1
2021;Sudeste;SP;3554300;Teodoro Sampaio;Total;0;--
2021;Sudeste;SP;3554300;Teodoro Sampaio;Urbana;0;--
2021;Sudeste;SP;3554300;Teodoro Sampaio;Total;0;0
2021;Sudeste;SP;3554300;Teodoro Sampaio;Urbana;0;0
2021;Sudeste;SP;3554300;Teodoro Sampaio;Total;0;4
2021;Sudeste;SP;3554300;Teodoro Sampaio;Urbana;0;4.4
2021;Sudeste;SP;3554300;Teodoro Sampaio;Rural;0;1
2021;Sudeste;SP;3554409;Terra Roxa;Total;0;0.9
2021;Sudeste;SP;3554409;Terra Roxa;Urbana;0;0.9
2021;Sudeste;SP;3554409;Terra Roxa;Total;--;0.9
2021;Sudeste;SP;3554409;Terra Roxa;Urbana;--;0.9
2021;Sudeste;SP;3554409;Terra Roxa;Total;0;--
2021;Sudeste;SP;3554409;Terra Roxa;Urbana;0;--
2021;Sudeste;SP;3554409;Terra Roxa;Total;0;0.9
2021;Sudeste;SP;3554409;Terra Roxa;Urbana;0;0.9
2021;Sudeste;SP;3554508;Tietê;Total;0;0
2021;Sudeste;SP;3554508;Tietê;Urbana;0;0
2021;Sudeste;SP;3554508;Tietê;Rural;0;--
2021;Sudeste;SP;3554508;Tietê;Total;--;0
2021;Sudeste;SP;3554508;Tietê;Urbana;--;0
2021;Sudeste;SP;3554508;Tietê;Total;0;--
2021;Sudeste;SP;3554508;Tietê;Urbana;0;--
2021;Sudeste;SP;3554508;Tietê;Rural;0;--
2021;Sudeste;SP;3554508;Tietê;Total;0;0
2021;Sudeste;SP;3554508;Tietê;Urbana;0;0
2021;Sudeste;SP;3554508;Tietê;Total;0;0
2021;Sudeste;SP;3554508;Tietê;Urbana;0;0
2021;Sudeste;SP;3554508;Tietê;Rural;0;--
2021;Sudeste;SP;3554607;Timburi;Total;0;3.4
2021;Sudeste;SP;3554607;Timburi;Urbana;0;3.4
2021;Sudeste;SP;3554607;Timburi;Total;0;3.4
2021;Sudeste;SP;3554607;Timburi;Urbana;0;3.4
2021;Sudeste;SP;3554607;Timburi;Total;0;--
2021;Sudeste;SP;3554607;Timburi;Urbana;0;--
2021;Sudeste;SP;3554607;Timburi;Total;0;3.4
2021;Sudeste;SP;3554607;Timburi;Urbana;0;3.4
2021;Sudeste;SP;3554656;Torre de Pedra;Total;0;0
2021;Sudeste;SP;3554656;Torre de Pedra;Urbana;0;0
2021;Sudeste;SP;3554656;Torre de Pedra;Total;0;0
2021;Sudeste;SP;3554656;Torre de Pedra;Urbana;0;0
2021;Sudeste;SP;3554656;Torre de Pedra;Total;0;--
2021;Sudeste;SP;3554656;Torre de Pedra;Urbana;0;--
2021;Sudeste;SP;3554656;Torre de Pedra;Total;0;0
2021;Sudeste;SP;3554656;Torre de Pedra;Urbana;0;0
2021;Sudeste;SP;3554706;Torrinha;Total;0.8;10.3
2021;Sudeste;SP;3554706;Torrinha;Urbana;1;10.3
2021;Sudeste;SP;3554706;Torrinha;Rural;0;--
2021;Sudeste;SP;3554706;Torrinha;Total;0.9;10.3
2021;Sudeste;SP;3554706;Torrinha;Urbana;0.9;10.3
2021;Sudeste;SP;3554706;Torrinha;Total;0.4;--
2021;Sudeste;SP;3554706;Torrinha;Urbana;0.9;--
2021;Sudeste;SP;3554706;Torrinha;Rural;0;--
2021;Sudeste;SP;3554706;Torrinha;Total;0.8;10.3
2021;Sudeste;SP;3554706;Torrinha;Urbana;1;10.3
2021;Sudeste;SP;3554706;Torrinha;Rural;0;--
2021;Sudeste;SP;3554755;Trabiju;Total;0;11.2
2021;Sudeste;SP;3554755;Trabiju;Urbana;0;11.2
2021;Sudeste;SP;3554755;Trabiju;Total;--;11.2
2021;Sudeste;SP;3554755;Trabiju;Urbana;--;11.2
2021;Sudeste;SP;3554755;Trabiju;Total;0;--
2021;Sudeste;SP;3554755;Trabiju;Urbana;0;--
2021;Sudeste;SP;3554755;Trabiju;Total;0;11.2
2021;Sudeste;SP;3554755;Trabiju;Urbana;0;11.2
2021;Sudeste;SP;3554805;Tremembé;Total;0.1;0.9
2021;Sudeste;SP;3554805;Tremembé;Urbana;0.1;0.9
2021;Sudeste;SP;3554805;Tremembé;Rural;0.2;--
2021;Sudeste;SP;3554805;Tremembé;Total;--;1
2021;Sudeste;SP;3554805;Tremembé;Urbana;--;1
2021;Sudeste;SP;3554805;Tremembé;Total;0.2;--
2021;Sudeste;SP;3554805;Tremembé;Urbana;0.1;--
2021;Sudeste;SP;3554805;Tremembé;Rural;0.2;--
2021;Sudeste;SP;3554805;Tremembé;Total;0;0
2021;Sudeste;SP;3554805;Tremembé;Urbana;0;0
2021;Sudeste;SP;3554805;Tremembé;Rural;0;--
2021;Sudeste;SP;3554805;Tremembé;Total;0.2;1
2021;Sudeste;SP;3554805;Tremembé;Urbana;0.1;1
2021;Sudeste;SP;3554805;Tremembé;Rural;0.2;--
2021;Sudeste;SP;3554904;Três Fronteiras;Total;0;0
2021;Sudeste;SP;3554904;Três Fronteiras;Urbana;0;0
2021;Sudeste;SP;3554904;Três Fronteiras;Total;0;0
2021;Sudeste;SP;3554904;Três Fronteiras;Urbana;0;0
2021;Sudeste;SP;3554904;Três Fronteiras;Total;0;--
2021;Sudeste;SP;3554904;Três Fronteiras;Urbana;0;--
2021;Sudeste;SP;3554904;Três Fronteiras;Total;0;0
2021;Sudeste;SP;3554904;Três Fronteiras;Urbana;0;0
2021;Sudeste;SP;3554953;Tuiuti;Total;0;0
2021;Sudeste;SP;3554953;Tuiuti;Urbana;0;0
2021;Sudeste;SP;3554953;Tuiuti;Rural;0;--
2021;Sudeste;SP;3554953;Tuiuti;Total;--;0
2021;Sudeste;SP;3554953;Tuiuti;Urbana;--;0
2021;Sudeste;SP;3554953;Tuiuti;Total;0;--
2021;Sudeste;SP;3554953;Tuiuti;Urbana;0;--
2021;Sudeste;SP;3554953;Tuiuti;Rural;0;--
2021;Sudeste;SP;3554953;Tuiuti;Total;0;0
2021;Sudeste;SP;3554953;Tuiuti;Urbana;0;0
2021;Sudeste;SP;3554953;Tuiuti;Rural;0;--
2021;Sudeste;SP;3555000;Tupã;Total;0;0.2
2021;Sudeste;SP;3555000;Tupã;Urbana;0;0.2
2021;Sudeste;SP;3555000;Tupã;Total;--;0
2021;Sudeste;SP;3555000;Tupã;Urbana;--;0
2021;Sudeste;SP;3555000;Tupã;Total;0.1;0.1
2021;Sudeste;SP;3555000;Tupã;Urbana;0.1;0.1
2021;Sudeste;SP;3555000;Tupã;Total;0;--
2021;Sudeste;SP;3555000;Tupã;Urbana;0;--
2021;Sudeste;SP;3555000;Tupã;Total;0;0
2021;Sudeste;SP;3555000;Tupã;Urbana;0;0
2021;Sudeste;SP;3555000;Tupã;Total;0.1;0.2
2021;Sudeste;SP;3555000;Tupã;Urbana;0.1;0.2
2021;Sudeste;SP;3555109;Tupi Paulista;Total;0;3.8
2021;Sudeste;SP;3555109;Tupi Paulista;Urbana;0;3.8
2021;Sudeste;SP;3555109;Tupi Paulista;Total;--;5.1
2021;Sudeste;SP;3555109;Tupi Paulista;Urbana;--;5.1
2021;Sudeste;SP;3555109;Tupi Paulista;Total;0;--
2021;Sudeste;SP;3555109;Tupi Paulista;Urbana;0;--
2021;Sudeste;SP;3555109;Tupi Paulista;Total;0;0
2021;Sudeste;SP;3555109;Tupi Paulista;Urbana;0;0
2021;Sudeste;SP;3555109;Tupi Paulista;Total;0;5.1
2021;Sudeste;SP;3555109;Tupi Paulista;Urbana;0;5.1
2021;Sudeste;SP;3555208;Turiúba;Total;0;0
2021;Sudeste;SP;3555208;Turiúba;Urbana;0;0
2021;Sudeste;SP;3555208;Turiúba;Total;0;0
2021;Sudeste;SP;3555208;Turiúba;Urbana;0;0
2021;Sudeste;SP;3555208;Turiúba;Total;0;--
2021;Sudeste;SP;3555208;Turiúba;Urbana;0;--
2021;Sudeste;SP;3555208;Turiúba;Total;0;0
2021;Sudeste;SP;3555208;Turiúba;Urbana;0;0
2021;Sudeste;SP;3555307;Turmalina;Total;0;0
2021;Sudeste;SP;3555307;Turmalina;Urbana;0;0
2021;Sudeste;SP;3555307;Turmalina;Total;0;0
2021;Sudeste;SP;3555307;Turmalina;Urbana;0;0
2021;Sudeste;SP;3555307;Turmalina;Total;0;--
2021;Sudeste;SP;3555307;Turmalina;Urbana;0;--
2021;Sudeste;SP;3555307;Turmalina;Total;0;0
2021;Sudeste;SP;3555307;Turmalina;Urbana;0;0
2021;Sudeste;SP;3555356;Ubarana;Total;0;0
2021;Sudeste;SP;3555356;Ubarana;Urbana;0;0
2021;Sudeste;SP;3555356;Ubarana;Total;--;0
2021;Sudeste;SP;3555356;Ubarana;Urbana;--;0
2021;Sudeste;SP;3555356;Ubarana;Total;0;--
2021;Sudeste;SP;3555356;Ubarana;Urbana;0;--
2021;Sudeste;SP;3555356;Ubarana;Total;0;0
2021;Sudeste;SP;3555356;Ubarana;Urbana;0;0
2021;Sudeste;SP;3555406;Ubatuba;Total;0.3;2.2
2021;Sudeste;SP;3555406;Ubatuba;Urbana;0.3;2.2
2021;Sudeste;SP;3555406;Ubatuba;Total;0.9;2.8
2021;Sudeste;SP;3555406;Ubatuba;Urbana;0.9;2.8
2021;Sudeste;SP;3555406;Ubatuba;Total;0;0
2021;Sudeste;SP;3555406;Ubatuba;Urbana;0;0
2021;Sudeste;SP;3555406;Ubatuba;Total;0;0
2021;Sudeste;SP;3555406;Ubatuba;Urbana;0;0
2021;Sudeste;SP;3555406;Ubatuba;Total;0.4;2.4
2021;Sudeste;SP;3555406;Ubatuba;Urbana;0.4;2.4
2021;Sudeste;SP;3555505;Ubirajara;Total;0.9;5.1
2021;Sudeste;SP;3555505;Ubirajara;Urbana;0.9;5.1
2021;Sudeste;SP;3555505;Ubirajara;Total;1.9;5.1
2021;Sudeste;SP;3555505;Ubirajara;Urbana;1.9;5.1
2021;Sudeste;SP;3555505;Ubirajara;Total;0;--
2021;Sudeste;SP;3555505;Ubirajara;Urbana;0;--
2021;Sudeste;SP;3555505;Ubirajara;Total;0.9;5.1
2021;Sudeste;SP;3555505;Ubirajara;Urbana;0.9;5.1
2021;Sudeste;SP;3555604;Uchoa;Total;0;4.7
2021;Sudeste;SP;3555604;Uchoa;Urbana;0;4.7
2021;Sudeste;SP;3555604;Uchoa;Total;--;4.7
2021;Sudeste;SP;3555604;Uchoa;Urbana;--;4.7
2021;Sudeste;SP;3555604;Uchoa;Total;0;--
2021;Sudeste;SP;3555604;Uchoa;Urbana;0;--
2021;Sudeste;SP;3555604;Uchoa;Total;0;4.7
2021;Sudeste;SP;3555604;Uchoa;Urbana;0;4.7
2021;Sudeste;SP;3555703;União Paulista;Total;0;0
2021;Sudeste;SP;3555703;União Paulista;Urbana;0;0
2021;Sudeste;SP;3555703;União Paulista;Total;0;0
2021;Sudeste;SP;3555703;União Paulista;Urbana;0;0
2021;Sudeste;SP;3555703;União Paulista;Total;0;--
2021;Sudeste;SP;3555703;União Paulista;Urbana;0;--
2021;Sudeste;SP;3555703;União Paulista;Total;0;0
2021;Sudeste;SP;3555703;União Paulista;Urbana;0;0
2021;Sudeste;SP;3555802;Urânia;Total;0.3;1.9
2021;Sudeste;SP;3555802;Urânia;Urbana;0.3;1.9
2021;Sudeste;SP;3555802;Urânia;Total;0.3;1.9
2021;Sudeste;SP;3555802;Urânia;Urbana;0.3;1.9
2021;Sudeste;SP;3555802;Urânia;Total;0;--
2021;Sudeste;SP;3555802;Urânia;Urbana;0;--
2021;Sudeste;SP;3555802;Urânia;Total;0;--
2021;Sudeste;SP;3555802;Urânia;Urbana;0;--
2021;Sudeste;SP;3555802;Urânia;Total;0.3;1.9
2021;Sudeste;SP;3555802;Urânia;Urbana;0.3;1.9
2021;Sudeste;SP;3555901;Uru;Total;0;0
2021;Sudeste;SP;3555901;Uru;Urbana;0;0
2021;Sudeste;SP;3555901;Uru;Total;0;0
2021;Sudeste;SP;3555901;Uru;Urbana;0;0
2021;Sudeste;SP;3555901;Uru;Total;0;--
2021;Sudeste;SP;3555901;Uru;Urbana;0;--
2021;Sudeste;SP;3555901;Uru;Total;0;0
2021;Sudeste;SP;3555901;Uru;Urbana;0;0
2021;Sudeste;SP;3556008;Urupês;Total;0;0
2021;Sudeste;SP;3556008;Urupês;Urbana;0;0
2021;Sudeste;SP;3556008;Urupês;Total;--;0
2021;Sudeste;SP;3556008;Urupês;Urbana;--;0
2021;Sudeste;SP;3556008;Urupês;Total;0;--
2021;Sudeste;SP;3556008;Urupês;Urbana;0;--
2021;Sudeste;SP;3556008;Urupês;Total;0;0
2021;Sudeste;SP;3556008;Urupês;Urbana;0;0
2021;Sudeste;SP;3556008;Urupês;Total;0;0
2021;Sudeste;SP;3556008;Urupês;Urbana;0;0
2021;Sudeste;SP;3556107;Valentim Gentil;Total;0;0
2021;Sudeste;SP;3556107;Valentim Gentil;Urbana;0;0
2021;Sudeste;SP;3556107;Valentim Gentil;Total;0;0
2021;Sudeste;SP;3556107;Valentim Gentil;Urbana;0;0
2021;Sudeste;SP;3556107;Valentim Gentil;Total;0;--
2021;Sudeste;SP;3556107;Valentim Gentil;Urbana;0;--
2021;Sudeste;SP;3556107;Valentim Gentil;Total;0;0
2021;Sudeste;SP;3556107;Valentim Gentil;Urbana;0;0
2021;Sudeste;SP;3556206;Valinhos;Total;0.6;4.9
2021;Sudeste;SP;3556206;Valinhos;Urbana;0.6;4.9
2021;Sudeste;SP;3556206;Valinhos;Rural;0.7;--
2021;Sudeste;SP;3556206;Valinhos;Total;3.3;7.5
2021;Sudeste;SP;3556206;Valinhos;Urbana;3.3;7.5
2021;Sudeste;SP;3556206;Valinhos;Total;0.5;--
2021;Sudeste;SP;3556206;Valinhos;Urbana;0.4;--
2021;Sudeste;SP;3556206;Valinhos;Rural;0.7;--
2021;Sudeste;SP;3556206;Valinhos;Total;0;0
2021;Sudeste;SP;3556206;Valinhos;Urbana;0;0
2021;Sudeste;SP;3556206;Valinhos;Total;0.9;7.5
2021;Sudeste;SP;3556206;Valinhos;Urbana;0.9;7.5
2021;Sudeste;SP;3556206;Valinhos;Rural;0.7;--
2021;Sudeste;SP;3556305;Valparaíso;Total;0.2;3.1
2021;Sudeste;SP;3556305;Valparaíso;Urbana;0.2;3.1
2021;Sudeste;SP;3556305;Valparaíso;Total;0.4;3.3
2021;Sudeste;SP;3556305;Valparaíso;Urbana;0.4;3.3
2021;Sudeste;SP;3556305;Valparaíso;Total;0.1;--
2021;Sudeste;SP;3556305;Valparaíso;Urbana;0.1;--
2021;Sudeste;SP;3556305;Valparaíso;Total;0;1.7
2021;Sudeste;SP;3556305;Valparaíso;Urbana;0;1.7
2021;Sudeste;SP;3556305;Valparaíso;Total;0.2;3.3
2021;Sudeste;SP;3556305;Valparaíso;Urbana;0.2;3.3
2021;Sudeste;SP;3556354;Vargem;Total;0;14.9
2021;Sudeste;SP;3556354;Vargem;Urbana;0;14.9
2021;Sudeste;SP;3556354;Vargem;Rural;0;--
2021;Sudeste;SP;3556354;Vargem;Total;--;14.9
2021;Sudeste;SP;3556354;Vargem;Urbana;--;14.9
2021;Sudeste;SP;3556354;Vargem;Total;0;--
2021;Sudeste;SP;3556354;Vargem;Urbana;0;--
2021;Sudeste;SP;3556354;Vargem;Rural;0;--
2021;Sudeste;SP;3556354;Vargem;Total;0;14.9
2021;Sudeste;SP;3556354;Vargem;Urbana;0;14.9
2021;Sudeste;SP;3556354;Vargem;Rural;0;--
2021;Sudeste;SP;3556404;Vargem Grande do Sul;Total;0.5;1.2
2021;Sudeste;SP;3556404;Vargem Grande do Sul;Urbana;0.5;1.2
2021;Sudeste;SP;3556404;Vargem Grande do Sul;Total;1.2;1.3
2021;Sudeste;SP;3556404;Vargem Grande do Sul;Urbana;1.2;1.3
2021;Sudeste;SP;3556404;Vargem Grande do Sul;Total;0;--
2021;Sudeste;SP;3556404;Vargem Grande do Sul;Urbana;0;--
2021;Sudeste;SP;3556404;Vargem Grande do Sul;Total;0.1;0
2021;Sudeste;SP;3556404;Vargem Grande do Sul;Urbana;0.1;0
2021;Sudeste;SP;3556404;Vargem Grande do Sul;Total;0.6;1.3
2021;Sudeste;SP;3556404;Vargem Grande do Sul;Urbana;0.6;1.3
2021;Sudeste;SP;3556453;Vargem Grande Paulista;Total;0.7;6.2
2021;Sudeste;SP;3556453;Vargem Grande Paulista;Urbana;0.7;6.2
2021;Sudeste;SP;3556453;Vargem Grande Paulista;Total;2.1;7.2
2021;Sudeste;SP;3556453;Vargem Grande Paulista;Urbana;2.1;7.2
2021;Sudeste;SP;3556453;Vargem Grande Paulista;Total;0;--
2021;Sudeste;SP;3556453;Vargem Grande Paulista;Urbana;0;--
2021;Sudeste;SP;3556453;Vargem Grande Paulista;Total;0;0
2021;Sudeste;SP;3556453;Vargem Grande Paulista;Urbana;0;0
2021;Sudeste;SP;3556453;Vargem Grande Paulista;Total;0.9;7.2
2021;Sudeste;SP;3556453;Vargem Grande Paulista;Urbana;0.9;7.2
2021;Sudeste;SP;3556503;Várzea Paulista;Total;0.7;7.2
2021;Sudeste;SP;3556503;Várzea Paulista;Urbana;0.7;7.2
2021;Sudeste;SP;3556503;Várzea Paulista;Total;1.6;7.3
2021;Sudeste;SP;3556503;Várzea Paulista;Urbana;1.6;7.3
2021;Sudeste;SP;3556503;Várzea Paulista;Total;0;--
2021;Sudeste;SP;3556503;Várzea Paulista;Urbana;0;--
2021;Sudeste;SP;3556503;Várzea Paulista;Total;0;0
2021;Sudeste;SP;3556503;Várzea Paulista;Urbana;0;0
2021;Sudeste;SP;3556503;Várzea Paulista;Total;0.7;7.3
2021;Sudeste;SP;3556503;Várzea Paulista;Urbana;0.7;7.3
